vote_id,voting_scheme,limitation_dropped,num_voters,num_candidates,outcome,hapiness_list,overall_hapiness,strategic_voters,risk_of_strategic_voting,alternative_risk,pairs
47,Vote For 2,BTVA,50,3,"{'A': 37, 'C': 35, 'B': 28}","[0.52, 1.0, 1.0, 0.81, 1.0, 0.52, 0.52, 1.0, 0.43, 0.81, 0.52, 1.0, 0.52, 0.43, 0.43, 1.0, 0.81, 0.52, 0.81, 1.0, 0.52, 0.43, 0.81, 0.43, 1.0, 0.81, 0.81, 0.52, 0.52, 0.81, 1.0, 0.52, 0.81, 0.81, 1.0, 1.0, 1.0, 0.52, 1.0, 1.0, 1.0, 0.81, 0.43, 1.0, 0.43, 0.81, 0.81, 0.43, 1.0, 1.0]",37.69,[],"[0.03, 0.0, 0.01, 0.01, 0.01, 0.03, 0.03, 0.0, 0.04, 0.01, 0.03, 0.01, 0.03, 0.04, 0.04, 0.0, 0.01, 0.03, 0.01, 0.01, 0.03, 0.04, 0.01, 0.04, 0.01, 0.01, 0.01, 0.03, 0.03, 0.01, 0.01, 0.03, 0.01, 0.01, 0.0, 0.0, 0.0, 0.03, 0.01, 0.0, 0.01, 0.01, 0.04, 0.0, 0.04, 0.01, 0.01, 0.04, 0.01, 0.0]",0,
48,Vote For 2,BTVA,50,3,"{'B': 34, 'C': 34, 'A': 32}","[1.0, 1.0, 0.52, 0.52, 0.81, 0.52, 1.0, 0.43, 0.52, 0.52, 1.0, 1.0, 1.0, 0.81, 0.52, 1.0, 0.81, 1.0, 0.81, 1.0, 0.81, 0.43, 0.52, 0.43, 1.0, 0.52, 1.0, 0.52, 1.0, 0.81, 0.52, 1.0, 0.52, 0.81, 1.0, 0.52, 0.52, 0.43, 1.0, 0.43, 0.52, 1.0, 0.43, 0.52, 0.52, 0.52, 1.0, 1.0, 1.0, 0.52]",36.61000000000001,"[5, 14, 17, 19, 21, 30, 34]","[0.0, 0.0, 0.03, 0.03, 0.01, 0.03, 0.01, 0.04, 0.03, 0.03, 0.0, 0.0, 0.01, 0.01, 0.03, 0.01, 0.01, 0.01, 0.01, 0.0, 0.01, 0.04, 0.03, 0.04, 0.01, 0.03, 0.0, 0.03, 0.0, 0.01, 0.03, 0.01, 0.03, 0.01, 0.0, 0.03, 0.03, 0.04, 0.0, 0.04, 0.03, 0.0, 0.04, 0.03, 0.03, 0.03, 0.0, 0.01, 0.01, 0.03]",0.18999999999999995,
49,Vote For 2,BTVA,50,3,"{'A': 35, 'B': 35, 'C': 30}","[0.81, 1.0, 0.52, 1.0, 0.43, 1.0, 1.0, 0.81, 0.43, 0.81, 1.0, 0.52, 1.0, 0.52, 0.81, 0.43, 0.81, 1.0, 1.0, 0.43, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.52, 1.0, 0.52, 0.52, 0.43, 0.81, 0.81, 1.0, 0.52, 1.0, 0.52, 0.43, 1.0, 0.81, 0.43, 0.52, 1.0, 1.0, 1.0, 0.43, 1.0, 0.43, 0.81, 0.81]",38.650000000000006,"[1, 8, 10, 15, 17, 32, 33, 40, 49, 50]","[0.01, 0.0, 0.03, 0.0, 0.04, 0.0, 0.0, 0.01, 0.04, 0.01, 0.0, 0.03, 0.0, 0.03, 0.01, 0.04, 0.01, 0.0, 0.01, 0.04, 0.01, 0.01, 0.01, 0.01, 0.01, 0.01, 0.03, 0.01, 0.03, 0.03, 0.04, 0.01, 0.01, 0.01, 0.03, 0.01, 0.03, 0.04, 0.01, 0.01, 0.04, 0.03, 0.0, 0.0, 0.01, 0.04, 0.0, 0.04, 0.01, 0.01]",0.18999999999999995,
50,Vote For 2,ATVA_1,50,3,"{'A': 35, 'B': 33, 'C': 32}","[0.81, 0.81, 0.52, 1.0, 1.0, 1.0, 1.0, 0.52, 0.43, 0.81, 0.43, 1.0, 0.43, 1.0, 0.52, 0.43, 0.43, 1.0, 0.43, 0.52, 1.0, 0.81, 0.52, 0.52, 1.0, 0.43, 1.0, 0.81, 0.52, 1.0, 0.43, 0.43, 0.52, 0.81, 1.0, 1.0, 1.0, 0.52, 1.0, 1.0, 0.52, 0.52, 1.0, 0.81, 1.0, 1.0, 1.0, 0.52, 1.0, 0.43]",37.21,[],"[0.01, 0.01, 0.03, 0.0, 0.0, 0.0, 0.0, 0.03, 0.04, 0.01, 0.04, 0.0, 0.04, 0.01, 0.03, 0.04, 0.04, 0.01, 0.04, 0.03, 0.01, 0.01, 0.03, 0.03, 0.0, 0.04, 0.0, 0.01, 0.03, 0.01, 0.04, 0.04, 0.03, 0.01, 0.0, 0.01, 0.01, 0.03, 0.0, 0.0, 0.03, 0.03, 0.0, 0.01, 0.01, 0.01, 0.01, 0.03, 0.01, 0.04]",0,
51,Vote For 2,ATVA_1,50,3,"{'C': 36, 'A': 35, 'B': 29}","[1.0, 0.52, 0.52, 0.81, 0.52, 1.0, 0.52, 0.81, 1.0, 1.0, 1.0, 1.0, 0.43, 0.52, 0.52, 0.81, 0.43, 1.0, 1.0, 1.0, 0.81, 0.52, 0.52, 1.0, 1.0, 0.52, 0.81, 0.52, 0.43, 0.81, 1.0, 1.0, 1.0, 1.0, 0.52, 0.81, 0.81, 0.52, 0.52, 1.0, 0.52, 0.52, 0.43, 0.81, 0.52, 1.0, 0.43, 1.0, 0.52, 1.0]",37.28000000000001,"[4, 8, 16, 21, 27, 30, 36, 37, 44]","[0.0, 0.03, 0.03, 0.01, 0.03, 0.0, 0.03, 0.01, 0.01, 0.0, 0.0, 0.0, 0.04, 0.03, 0.03, 0.01, 0.04, 0.0, 0.01, 0.0, 0.01, 0.03, 0.03, 0.01, 0.0, 0.03, 0.01, 0.03, 0.04, 0.01, 0.0, 0.01, 0.01, 0.0, 0.03, 0.01, 0.01, 0.03, 0.03, 0.01, 0.03, 0.03, 0.04, 0.01, 0.03, 0.01, 0.04, 0.0, 0.03, 0.0]",0.18999999999999995,"[(16, 29), (44, 45), (16, 47), (21, 37), (4, 30), (4, 39), (27, 43), (8, 39), (16, 22), (30, 39), (44, 47), (16, 49), (4, 23), (21, 39), (4, 41), (27, 36), (27, 45), (8, 41), (30, 41), (44, 49), (21, 41), (27, 29), (4, 43), (36, 41), (16, 17), (27, 47), (8, 43), (30, 43), (4, 27), (21, 43), (4, 36), (4, 45), (8, 27), (36, 43), (8, 36), (30, 36), (27, 49), (8, 45), (30, 45), (21, 27), (21, 36), (4, 29), (21, 45), (4, 47), (8, 29), (36, 45), (37, 44), (16, 21), (8, 47), (16, 30), (30, 47), (4, 13), (21, 29), (4, 22), (8, 13), (21, 47), (8, 22), (36, 47), (27, 44), (16, 23), (8, 49), (30, 49), (21, 22), (4, 15), (16, 44), (8, 15), (21, 49), (27, 37), (37, 39), (36, 49), (4, 8), (16, 37), (4, 17), (8, 17), (27, 30), (27, 39), (37, 41), (8, 44), (30, 44), (16, 39), (36, 44), (37, 43), (8, 37), (30, 37), (4, 49), (16, 41), (4, 21), (8, 21), (36, 37), (8, 30), (37, 45), (4, 14), (21, 30), (16, 43), (8, 14), (8, 23), (36, 39), (37, 47), (4, 44), (16, 27), (4, 7), (21, 23), (16, 36), (4, 16), (16, 45), (8, 16), (21, 44), (4, 37), (37, 49), (27, 41)]"
52,Vote For 2,ATVA_1,50,3,"{'C': 36, 'A': 34, 'B': 30}","[1.0, 1.0, 0.52, 1.0, 0.52, 1.0, 0.52, 0.43, 0.52, 0.81, 1.0, 0.43, 0.52, 0.52, 0.43, 1.0, 0.52, 1.0, 0.81, 0.81, 1.0, 0.43, 0.81, 0.43, 0.43, 0.81, 1.0, 1.0, 1.0, 1.0, 0.52, 0.81, 0.52, 1.0, 0.81, 1.0, 1.0, 0.81, 1.0, 0.52, 1.0, 0.52, 1.0, 1.0, 1.0, 0.81, 0.52, 1.0, 0.43, 0.43]",37.97,[],"[0.0, 0.0, 0.03, 0.01, 0.03, 0.01, 0.03, 0.04, 0.03, 0.01, 0.0, 0.04, 0.03, 0.03, 0.04, 0.01, 0.03, 0.01, 0.01, 0.01, 0.01, 0.04, 0.01, 0.04, 0.04, 0.01, 0.0, 0.0, 0.01, 0.01, 0.03, 0.01, 0.03, 0.0, 0.01, 0.01, 0.0, 0.01, 0.0, 0.03, 0.0, 0.03, 0.0, 0.0, 0.01, 0.01, 0.03, 0.01, 0.04, 0.04]",0,
53,Vote For 2,ATVA_1,50,3,"{'A': 37, 'B': 35, 'C': 28}","[0.52, 0.52, 0.43, 1.0, 0.43, 0.52, 0.52, 1.0, 1.0, 0.52, 0.52, 0.81, 0.52, 1.0, 0.43, 1.0, 0.52, 1.0, 0.81, 0.81, 0.52, 1.0, 0.52, 1.0, 1.0, 1.0, 1.0, 1.0, 0.52, 1.0, 0.81, 0.81, 1.0, 0.52, 1.0, 0.43, 1.0, 0.81, 0.81, 1.0, 0.43, 1.0, 0.81, 0.81, 0.81, 0.52, 0.52, 1.0, 0.52, 0.52]",37.57000000000001,[],"[0.03, 0.03, 0.04, 0.01, 0.04, 0.03, 0.03, 0.0, 0.01, 0.03, 0.03, 0.01, 0.03, 0.01, 0.04, 0.0, 0.03, 0.0, 0.01, 0.01, 0.03, 0.0, 0.03, 0.0, 0.01, 0.01, 0.0, 0.0, 0.03, 0.0, 0.01, 0.01, 0.0, 0.03, 0.0, 0.04, 0.01, 0.01, 0.01, 0.0, 0.04, 0.0, 0.01, 0.01, 0.01, 0.03, 0.03, 0.01, 0.03, 0.03]",0,
54,Vote For 2,ATVA_1,50,3,"{'A': 35, 'C': 34, 'B': 31}","[0.52, 0.81, 0.43, 0.52, 0.52, 0.52, 0.81, 0.43, 1.0, 0.52, 0.43, 0.52, 0.81, 1.0, 0.81, 0.52, 0.43, 0.81, 0.81, 0.52, 0.52, 0.81, 0.43, 0.81, 1.0, 0.43, 0.52, 0.52, 0.81, 0.81, 1.0, 1.0, 1.0, 0.43, 0.52, 0.81, 1.0, 0.52, 0.52, 1.0, 1.0, 1.0, 0.81, 0.81, 0.43, 0.52, 1.0, 1.0, 1.0, 0.43]",35.2,[],"[0.03, 0.01, 0.04, 0.03, 0.03, 0.03, 0.01, 0.04, 0.01, 0.03, 0.04, 0.03, 0.01, 0.0, 0.01, 0.03, 0.04, 0.01, 0.01, 0.03, 0.03, 0.01, 0.04, 0.01, 0.0, 0.04, 0.03, 0.03, 0.01, 0.01, 0.0, 0.0, 0.01, 0.04, 0.03, 0.01, 0.01, 0.03, 0.03, 0.01, 0.01, 0.0, 0.01, 0.01, 0.04, 0.03, 0.0, 0.01, 0.01, 0.04]",0,
55,Vote For 2,ATVA_1,50,3,"{'C': 38, 'B': 33, 'A': 29}","[0.81, 0.52, 1.0, 0.52, 1.0, 0.81, 0.43, 1.0, 1.0, 0.52, 0.81, 1.0, 0.52, 1.0, 1.0, 0.43, 1.0, 0.81, 1.0, 1.0, 0.81, 0.52, 1.0, 0.43, 1.0, 1.0, 0.52, 0.81, 0.52, 1.0, 0.52, 0.81, 0.43, 0.43, 1.0, 0.52, 0.52, 1.0, 0.52, 1.0, 1.0, 0.52, 0.52, 0.52, 1.0, 1.0, 0.52, 1.0, 0.52, 0.43]",37.57,[],"[0.01, 0.03, 0.0, 0.03, 0.0, 0.01, 0.04, 0.0, 0.01, 0.03, 0.01, 0.0, 0.03, 0.0, 0.01, 0.04, 0.01, 0.01, 0.01, 0.01, 0.01, 0.03, 0.01, 0.04, 0.0, 0.0, 0.03, 0.01, 0.03, 0.0, 0.03, 0.01, 0.04, 0.04, 0.0, 0.03, 0.03, 0.0, 0.03, 0.0, 0.01, 0.03, 0.03, 0.03, 0.0, 0.0, 0.03, 0.0, 0.03, 0.04]",0,
56,Vote For 2,ATVA_1,50,3,"{'A': 38, 'C': 34, 'B': 28}","[0.81, 0.52, 1.0, 1.0, 0.52, 1.0, 0.81, 0.52, 1.0, 0.81, 1.0, 1.0, 0.81, 1.0, 0.52, 1.0, 0.43, 1.0, 0.52, 0.81, 0.52, 0.43, 1.0, 0.43, 1.0, 0.81, 0.43, 1.0, 1.0, 0.52, 0.43, 1.0, 0.43, 1.0, 0.81, 1.0, 0.81, 0.81, 0.52, 1.0, 0.43, 0.81, 1.0, 0.52, 1.0, 0.81, 0.52, 1.0, 1.0, 1.0]",39.120000000000005,[],"[0.01, 0.03, 0.01, 0.0, 0.03, 0.01, 0.01, 0.03, 0.0, 0.01, 0.0, 0.0, 0.01, 0.0, 0.03, 0.0, 0.04, 0.01, 0.03, 0.01, 0.03, 0.04, 0.01, 0.04, 0.0, 0.01, 0.04, 0.0, 0.01, 0.03, 0.04, 0.0, 0.04, 0.0, 0.01, 0.01, 0.01, 0.01, 0.03, 0.01, 0.04, 0.01, 0.01, 0.03, 0.01, 0.01, 0.03, 0.01, 0.01, 0.0]",0,
57,Vote For 2,ATVA_1,50,3,"{'C': 36, 'B': 34, 'A': 30}","[0.43, 1.0, 0.43, 0.52, 1.0, 0.43, 0.52, 0.52, 0.81, 0.52, 0.43, 0.52, 0.43, 0.81, 1.0, 0.81, 1.0, 0.43, 0.52, 1.0, 0.81, 0.52, 0.81, 0.52, 0.52, 0.81, 0.52, 0.52, 0.81, 0.43, 0.81, 0.43, 1.0, 1.0, 0.52, 1.0, 0.81, 1.0, 0.52, 0.81, 0.81, 0.43, 0.52, 1.0, 0.52, 0.52, 0.81, 1.0, 1.0, 0.81]",34.72,[],"[0.04, 0.01, 0.04, 0.03, 0.01, 0.04, 0.03, 0.03, 0.01, 0.03, 0.04, 0.03, 0.04, 0.01, 0.0, 0.01, 0.0, 0.04, 0.03, 0.01, 0.01, 0.03, 0.01, 0.03, 0.03, 0.01, 0.03, 0.03, 0.01, 0.04, 0.01, 0.04, 0.01, 0.0, 0.03, 0.0, 0.01, 0.0, 0.03, 0.01, 0.01, 0.04, 0.03, 0.0, 0.03, 0.03, 0.01, 0.0, 0.01, 0.01]",0,
58,Vote For 2,ATVA_1,50,3,"{'C': 35, 'B': 33, 'A': 32}","[1.0, 0.43, 1.0, 0.81, 1.0, 0.52, 0.81, 1.0, 0.52, 0.81, 0.52, 0.43, 0.52, 0.52, 0.81, 0.81, 0.52, 0.43, 0.52, 0.52, 0.52, 0.52, 1.0, 0.81, 1.0, 1.0, 0.43, 1.0, 1.0, 0.52, 0.81, 0.81, 0.81, 0.52, 1.0, 0.43, 1.0, 0.81, 0.52, 0.52, 0.52, 0.52, 0.52, 0.81, 1.0, 0.43, 0.52, 0.43, 0.52, 0.43]",34.230000000000004,"[2, 12, 18, 27, 36, 46, 48, 50]","[0.0, 0.04, 0.0, 0.01, 0.0, 0.03, 0.01, 0.01, 0.03, 0.01, 0.03, 0.04, 0.03, 0.03, 0.01, 0.01, 0.03, 0.04, 0.03, 0.03, 0.03, 0.03, 0.01, 0.01, 0.0, 0.0, 0.04, 0.01, 0.01, 0.03, 0.01, 0.01, 0.01, 0.03, 0.0, 0.04, 0.01, 0.01, 0.03, 0.03, 0.03, 0.03, 0.03, 0.01, 0.0, 0.04, 0.03, 0.04, 0.03, 0.04]",0.09000000000000002,"[(27, 47), (2, 27), (27, 50), (2, 36), (2, 42), (12, 13), (2, 48), (12, 22), (46, 48), (18, 41), (18, 47), (12, 34), (12, 40), (18, 50), (36, 50), (2, 14), (36, 40), (12, 46), (2, 17), (27, 34), (27, 40), (27, 46), (36, 46), (18, 22), (2, 41), (2, 47), (12, 21), (46, 47), (2, 50), (12, 18), (18, 34), (18, 40), (46, 50), (12, 27), (48, 50), (18, 46), (12, 36), (12, 42), (36, 41), (36, 42), (2, 13), (12, 48), (27, 36), (27, 42), (2, 22), (36, 48), (18, 21), (27, 48), (2, 34), (2, 40), (12, 14), (18, 27), (12, 17), (2, 46), (18, 36), (18, 42), (18, 48), (2, 9), (2, 6), (2, 12), (2, 18), (12, 41), (12, 47), (12, 50), (2, 21), (36, 47), (27, 41)]"
59,Vote For 2,ATVA_1,50,3,"{'C': 37, 'B': 34, 'A': 29}","[1.0, 0.43, 0.81, 0.52, 1.0, 0.52, 1.0, 0.52, 1.0, 1.0, 1.0, 0.43, 0.43, 0.52, 0.43, 1.0, 0.43, 0.81, 1.0, 0.43, 0.52, 1.0, 1.0, 0.81, 0.52, 0.43, 0.52, 1.0, 1.0, 0.52, 0.81, 0.43, 1.0, 0.52, 0.52, 0.81, 1.0, 0.81, 1.0, 0.81, 0.81, 0.52, 0.43, 0.81, 1.0, 1.0, 0.52, 0.52, 0.52, 1.0]",36.440000000000005,[],"[0.0, 0.04, 0.01, 0.03, 0.01, 0.03, 0.0, 0.03, 0.0, 0.01, 0.0, 0.04, 0.04, 0.03, 0.04, 0.0, 0.04, 0.01, 0.0, 0.04, 0.03, 0.01, 0.0, 0.01, 0.03, 0.04, 0.03, 0.01, 0.01, 0.03, 0.01, 0.04, 0.0, 0.03, 0.03, 0.01, 0.0, 0.01, 0.0, 0.01, 0.01, 0.03, 0.04, 0.01, 0.0, 0.01, 0.03, 0.03, 0.03, 0.0]",0,
60,Vote For 2,ATVA_3,50,3,"{'A': 19, 'C': 17, 'B': 14}","[0.43, 0.81, 1.0, 0.43, 1.0, 0.52, 0.43, 0.52, 0.43, 1.0, 1.0, 1.0, 1.0, 0.43, 0.43, 1.0, 0.43, 0.43, 0.52, 0.52, 1.0, 0.52, 1.0, 0.81, 0.81, 0.52, 0.81, 0.43, 0.81, 1.0, 1.0, 1.0, 1.0, 0.81, 1.0, 0.43, 0.52, 0.52, 0.52, 1.0, 0.52, 1.0, 1.0, 0.81, 0.52, 1.0, 1.0, 0.52, 0.81, 0.52]",36.540000000000006,"[6, 7, 9, 14, 15, 28, 36, 41, 50]","[0.03, 0.03, 0.01, 0.03, 0.01, 0.03, 0.01, 0.01, 0.01, 0.0, 0.01, 0.0, 0.01, 0.01, 0.01, 0.0, 0.03, 0.03, 0.01, 0.01, 0.01, 0.04, 0.0, 0.03, 0.03, 0.01, 0.03, 0.01, 0.04, 0.0, 0.01, 0.01, 0.01, 0.03, 0.01, 0.01, 0.01, 0.01, 0.04, 0.01, 0.03, 0.01, 0.0, 0.03, 0.04, 0.01, 0.01, 0.01, 0.03, 0.03]",0.09000000000000002,
61,Vote For 2,ATVA_3,50,3,"{'C': 24, 'A': 15, 'B': 11}","[1.0, 0.81, 0.81, 0.81, 0.52, 0.52, 0.81, 0.52, 1.0, 0.52, 0.81, 0.81, 0.81, 1.0, 0.81, 0.52, 0.52, 0.81, 1.0, 0.81, 0.81, 0.52, 0.52, 0.52, 0.81, 0.81, 1.0, 1.0, 0.81, 0.52, 0.81, 1.0, 0.52, 1.0, 0.52, 0.43, 0.52, 1.0, 0.43, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.52, 0.81, 0.81, 0.43, 0.52]",37.86,"[2, 3, 4, 6, 7, 8, 11, 12, 13, 15, 18, 20, 21, 22, 24, 25, 26, 29, 30, 31, 35, 47, 48, 49, 50]","[0.01, 0.0, 0.0, 0.01, 0.03, 0.0, 0.0, 0.01, 0.03, 0.04, 0.0, 0.01, 0.0, 0.01, 0.01, 0.04, 0.03, 0.01, 0.01, 0.01, 0.0, 0.01, 0.03, 0.01, 0.0, 0.01, 0.01, 0.03, 0.01, 0.0, 0.0, 0.03, 0.04, 0.03, 0.01, 0.04, 0.04, 0.03, 0.04, 0.03, 0.01, 0.01, 0.03, 0.01, 0.01, 0.04, 0.0, 0.01, 0.03, 0.0]",0,
62,Vote For 2,ATVA_3,50,3,"{'B': 19, 'C': 16, 'A': 15}","[1.0, 1.0, 1.0, 1.0, 0.43, 1.0, 0.52, 0.81, 1.0, 1.0, 0.81, 0.81, 1.0, 1.0, 0.52, 0.81, 0.81, 0.81, 1.0, 0.52, 0.52, 0.52, 0.52, 0.52, 0.52, 0.43, 0.52, 1.0, 0.52, 0.52, 0.52, 1.0, 1.0, 0.52, 0.43, 1.0, 0.43, 0.52, 0.81, 0.81, 0.43, 0.81, 0.52, 0.52, 0.43, 0.81, 0.81, 0.43, 1.0, 0.81]",36.050000000000004,"[5, 7, 8, 11, 12, 16, 17, 18, 20, 21, 25, 26, 27, 29, 31, 39, 40, 41, 42, 46, 47, 50]","[0.03, 0.03, 0.03, 0.03, 0.01, 0.03, 0.0, 0.0, 0.03, 0.03, 0.01, 0.0, 0.03, 0.03, 0.01, 0.01, 0.01, 0.0, 0.04, 0.01, 0.01, 0.03, 0.03, 0.03, 0.01, 0.01, 0.01, 0.04, 0.01, 0.01, 0.01, 0.03, 0.03, 0.03, 0.03, 0.04, 0.03, 0.03, 0.01, 0.01, 0.01, 0.0, 0.01, 0.01, 0.03, 0.0, 0.01, 0.03, 0.03, 0.01]",0,
63,Vote For 2,ATVA_3,50,3,"{'B': 21, 'A': 16, 'C': 13}","[1.0, 1.0, 0.52, 0.52, 0.52, 0.52, 1.0, 1.0, 0.52, 1.0, 1.0, 0.52, 1.0, 0.52, 0.81, 0.81, 0.43, 0.52, 1.0, 1.0, 0.52, 0.81, 0.43, 1.0, 1.0, 1.0, 0.43, 1.0, 1.0, 0.43, 1.0, 0.81, 0.52, 0.81, 0.81, 1.0, 0.52, 0.81, 0.81, 1.0, 1.0, 0.52, 0.43, 0.52, 0.81, 1.0, 1.0, 0.43, 0.52, 1.0]",38.150000000000006,"[3, 4, 5, 12, 14, 17, 21, 23, 27, 30, 37, 42, 43, 48]","[0.0, 0.0, 0.01, 0.01, 0.01, 0.03, 0.0, 0.01, 0.04, 0.0, 0.01, 0.01, 0.01, 0.01, 0.04, 0.03, 0.01, 0.04, 0.0, 0.0, 0.01, 0.03, 0.01, 0.0, 0.0, 0.01, 0.01, 0.01, 0.0, 0.03, 0.0, 0.03, 0.04, 0.03, 0.03, 0.0, 0.01, 0.03, 0.04, 0.01, 0.0, 0.01, 0.01, 0.03, 0.04, 0.0, 0.0, 0.01, 0.03, 0.0]",0,
64,Vote For 2,ATVA_3,50,3,"{'B': 20, 'A': 15, 'C': 15}","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.43, 0.81, 0.52, 0.43, 0.81, 0.52, 0.43, 1.0, 1.0, 0.81, 1.0, 0.81, 0.81, 0.52, 0.81, 0.81, 0.43, 0.52, 0.43, 0.43, 0.52, 0.52, 0.43, 0.52, 0.81, 0.81, 0.43, 0.52, 1.0, 0.81, 1.0, 0.81, 1.0, 0.52, 0.52, 0.81, 0.43, 1.0, 1.0, 0.52, 0.81, 0.81, 0.52]",36.45000000000001,"[8, 10, 11, 14, 21, 24, 25, 26, 27, 28, 29, 30, 31, 34, 35, 41, 42, 44, 47, 50]","[0.03, 0.04, 0.04, 0.04, 0.03, 0.03, 0.04, 0.01, 0.0, 0.0, 0.01, 0.0, 0.01, 0.01, 0.04, 0.03, 0.0, 0.04, 0.01, 0.0, 0.01, 0.01, 0.01, 0.01, 0.0, 0.01, 0.01, 0.03, 0.01, 0.01, 0.01, 0.0, 0.0, 0.03, 0.03, 0.04, 0.0, 0.04, 0.01, 0.04, 0.0, 0.0, 0.0, 0.01, 0.04, 0.03, 0.0, 0.0, 0.01, 0.01]",0.18999999999999995,
65,Vote For 2,ATVA_3,50,3,"{'A': 21, 'B': 16, 'C': 13}","[0.43, 1.0, 1.0, 0.81, 0.81, 1.0, 0.52, 1.0, 0.52, 0.52, 1.0, 1.0, 0.52, 1.0, 1.0, 1.0, 0.81, 0.52, 1.0, 0.52, 0.43, 0.81, 1.0, 0.52, 0.43, 0.81, 0.52, 1.0, 1.0, 1.0, 0.52, 1.0, 0.81, 0.52, 0.43, 0.52, 0.43, 1.0, 0.52, 0.52, 1.0, 0.52, 1.0, 0.52, 1.0, 0.52, 1.0, 0.81, 1.0, 0.52]",37.660000000000004,"[1, 10, 13, 21, 27, 34, 35, 36, 37, 39]","[0.03, 0.01, 0.0, 0.01, 0.01, 0.0, 0.04, 0.0, 0.03, 0.01, 0.0, 0.0, 0.01, 0.01, 0.0, 0.0, 0.01, 0.03, 0.0, 0.03, 0.03, 0.01, 0.0, 0.03, 0.04, 0.01, 0.01, 0.01, 0.0, 0.0, 0.03, 0.0, 0.03, 0.01, 0.03, 0.01, 0.03, 0.0, 0.01, 0.03, 0.0, 0.04, 0.01, 0.04, 0.0, 0.03, 0.0, 0.01, 0.0, 0.03]",0,
66,Vote For 2,ATVA_3,50,3,"{'C': 23, 'B': 14, 'A': 13}","[1.0, 0.52, 1.0, 0.52, 1.0, 1.0, 1.0, 1.0, 0.52, 0.43, 0.52, 0.81, 1.0, 0.52, 0.52, 0.52, 1.0, 0.52, 0.52, 1.0, 1.0, 0.52, 0.43, 0.52, 0.52, 0.52, 0.52, 1.0, 1.0, 0.81, 1.0, 0.52, 0.52, 1.0, 1.0, 1.0, 1.0, 0.43, 0.43, 1.0, 0.81, 0.52, 1.0, 0.81, 1.0, 1.0, 1.0, 0.52, 1.0, 0.81]",38.13000000000001,"[10, 12, 16, 19, 22, 23, 27, 30, 32, 33, 38, 41, 42, 44, 48, 50]","[0.0, 0.01, 0.0, 0.01, 0.0, 0.01, 0.01, 0.0, 0.03, 0.03, 0.03, 0.04, 0.01, 0.01, 0.03, 0.04, 0.01, 0.03, 0.04, 0.01, 0.01, 0.04, 0.03, 0.03, 0.03, 0.03, 0.03, 0.01, 0.01, 0.04, 0.01, 0.03, 0.04, 0.0, 0.01, 0.01, 0.0, 0.03, 0.01, 0.01, 0.04, 0.03, 0.01, 0.03, 0.01, 0.01, 0.0, 0.03, 0.01, 0.03]",0,
67,Vote For 2,ATVA_3,50,3,"{'C': 19, 'A': 16, 'B': 15}","[1.0, 0.52, 1.0, 0.43, 0.43, 1.0, 0.43, 0.52, 0.43, 0.52, 1.0, 1.0, 0.52, 0.52, 0.52, 0.81, 1.0, 0.52, 0.43, 1.0, 0.52, 0.52, 1.0, 1.0, 1.0, 0.81, 0.43, 1.0, 0.43, 1.0, 0.81, 0.52, 1.0, 0.81, 0.52, 0.52, 0.81, 0.81, 1.0, 0.52, 0.81, 1.0, 1.0, 1.0, 0.52, 1.0, 0.81, 0.81, 1.0, 0.43]",37.01,"[5, 7, 10, 15, 26, 29, 31, 35, 38, 45, 48]","[0.01, 0.03, 0.0, 0.04, 0.03, 0.0, 0.03, 0.03, 0.04, 0.01, 0.01, 0.01, 0.03, 0.03, 0.01, 0.03, 0.0, 0.04, 0.04, 0.0, 0.03, 0.04, 0.0, 0.0, 0.0, 0.01, 0.04, 0.01, 0.03, 0.01, 0.01, 0.03, 0.01, 0.03, 0.01, 0.03, 0.03, 0.01, 0.0, 0.03, 0.03, 0.01, 0.0, 0.01, 0.01, 0.0, 0.03, 0.01, 0.0, 0.04]",0,
68,Vote For 2,ATVA_3,50,3,"{'C': 24, 'A': 13, 'B': 13}","[0.52, 1.0, 1.0, 0.81, 1.0, 0.81, 1.0, 1.0, 0.52, 1.0, 0.43, 0.81, 1.0, 1.0, 0.81, 1.0, 0.52, 1.0, 1.0, 1.0, 0.81, 0.43, 0.43, 1.0, 1.0, 0.81, 1.0, 0.52, 1.0, 1.0, 1.0, 0.52, 0.81, 1.0, 1.0, 0.52, 1.0, 0.52, 0.43, 0.52, 0.52, 1.0, 0.81, 0.81, 1.0, 0.52, 0.52, 0.52, 0.52, 1.0]",39.77,"[1, 11, 22, 23, 28, 32, 36, 38, 39, 40, 47, 48, 49]","[0.03, 0.01, 0.01, 0.03, 0.0, 0.04, 0.01, 0.0, 0.03, 0.01, 0.03, 0.04, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.04, 0.03, 0.01, 0.0, 0.0, 0.04, 0.0, 0.01, 0.0, 0.01, 0.01, 0.01, 0.03, 0.0, 0.01, 0.03, 0.0, 0.03, 0.03, 0.03, 0.03, 0.0, 0.04, 0.04, 0.0, 0.03, 0.03, 0.01, 0.03, 0.01]",0,
